ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Total_Spending,Age,Total_Campaign_Accepted,Customer_Segment,Total_Spent,Total_Purchases,Customer_Type
6428,1950,PhD,Widow,76842.0,0,0,03-05-2014,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,1130,74,0,Current Loyal Customer,1130,16,Loyal
8925,1965,Master,Married,70053.0,0,1,03-07-2013,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,1012,59,0,Current Loyal Customer,1012,23,Loyal
3595,1963,Graduation,Together,77226.0,0,1,28-02-2014,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,1138,61,0,Current Loyal Customer,1138,26,Loyal
4331,1978,Master,Together,85738.0,0,0,23-01-2014,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,1371,46,2,Current Loyal Customer,1371,20,Loyal
3334,1951,Graduation,Married,94642.0,0,0,12-02-2014,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,2211,73,2,Current Loyal Customer,2211,21,Loyal
10949,1963,PhD,Divorced,72968.0,0,0,16-12-2013,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,1958,61,1,Current Loyal Customer,1958,18,Loyal
6248,1947,Master,Single,91712.0,0,0,17-10-2013,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,2217,77,1,Current Loyal Customer,2217,27,Loyal
6815,1980,2n Cycle,Married,96547.0,0,0,23-05-2014,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,809,44,3,Current Loyal Customer,809,21,Loyal
3262,1958,Graduation,Single,68281.0,0,0,07-08-2012,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,1655,66,0,Current Loyal Customer,1655,24,Loyal
7861,1952,Master,Married,77027.0,0,1,05-02-2014,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,1175,72,0,Current Loyal Customer,1175,17,Loyal
9323,1949,Master,Together,49912.0,0,1,07-09-2012,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,874,75,1,Current Loyal Customer,874,22,Loyal
3799,1955,Graduation,Married,67225.0,0,1,26-11-2013,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,868,69,0,Current Loyal Customer,868,20,Loyal
3491,1975,Graduation,Together,55914.0,0,1,29-04-2013,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,1260,49,0,Current Loyal Customer,1260,25,Loyal
5628,1982,Graduation,Together,61416.0,0,0,08-02-2013,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,1665,42,1,Current Loyal Customer,1665,23,Loyal
2079,1947,2n Cycle,Married,81044.0,0,0,27-12-2013,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,1208,77,0,Current Loyal Customer,1208,21,Loyal
1071,1976,PhD,Divorced,70179.0,0,1,21-07-2013,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,1034,48,0,Current Loyal Customer,1034,23,Loyal
10061,1950,Graduation,Married,59462.0,0,1,05-01-2013,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,1088,74,0,Current Loyal Customer,1088,23,Loyal
5396,1988,Graduation,Married,68487.0,0,0,13-01-2013,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,1366,36,0,Current Loyal Customer,1366,29,Loyal
1052,1969,Graduation,Married,56796.0,0,1,16-02-2013,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,1001,55,0,Current Loyal Customer,1001,24,Loyal
6343,1959,Graduation,Married,79823.0,0,1,31-03-2014,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,0,1518,65,1,Current Loyal Customer,1518,22,Loyal
1146,1949,Master,Together,49912.0,0,1,07-09-2012,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,874,75,1,Current Loyal Customer,874,22,Loyal
7428,1975,Graduation,Together,80144.0,0,0,30-09-2013,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,0,1367,49,0,Current Loyal Customer,1367,18,Loyal
1008,1981,PhD,Together,44953.0,0,0,21-12-2012,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,0,1021,43,1,Current Loyal Customer,1021,23,Loyal
1631,1965,PhD,Together,65220.0,0,0,03-09-2012,3,890,63,292,0,25,12,4,8,4,7,6,0,0,0,0,0,0,1,1282,59,0,Current Loyal Customer,1282,19,Loyal
9790,1957,Graduation,Single,78499.0,0,0,23-11-2013,12,912,72,170,47,36,97,1,11,3,4,4,0,0,1,0,0,0,1,1334,67,1,Current Loyal Customer,1334,18,Loyal
2429,1954,Graduation,Divorced,72071.0,0,1,14-02-2013,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,1338,70,0,Current Loyal Customer,1338,17,Loyal
4084,1975,Graduation,Together,60934.0,0,1,17-01-2014,41,224,155,155,192,93,54,2,6,4,11,4,0,0,0,0,0,0,0,873,49,0,Current Loyal Customer,873,21,Loyal
2829,1955,Graduation,Married,65210.0,0,1,10-03-2014,25,626,0,70,0,7,28,2,9,3,8,6,0,1,0,1,0,0,0,731,69,2,Current Loyal Customer,731,20,Loyal
1772,1975,PhD,Married,79174.0,0,0,11-01-2013,2,1074,37,518,193,92,129,1,5,6,7,2,0,0,1,1,0,0,1,2043,49,2,Current Loyal Customer,2043,18,Loyal
9723,1960,Graduation,Married,67716.0,0,1,10-01-2013,8,530,142,217,62,9,56,4,7,4,13,5,0,1,0,0,0,0,0,1016,64,1,Current Loyal Customer,1016,24,Loyal
2666,1972,Master,Married,76234.0,0,1,06-02-2014,21,519,50,167,130,0,41,1,8,3,11,3,0,1,0,0,0,0,0,907,52,1,Current Loyal Customer,907,22,Loyal
4418,1983,Master,Single,89616.0,0,0,25-02-2013,36,671,47,655,145,111,15,1,7,5,12,2,0,0,0,0,0,0,1,1644,41,0,Current Loyal Customer,1644,24,Loyal
8722,1957,2n Cycle,Married,82347.0,0,0,06-11-2012,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,1,1853,67,2,Current Loyal Customer,1853,24,Loyal
1092,1980,Graduation,Married,61014.0,0,1,11-08-2012,17,269,129,495,182,43,29,4,9,3,4,7,0,0,0,0,0,0,0,1147,44,0,Current Loyal Customer,1147,16,Loyal
10469,1981,Graduation,Together,88325.0,0,0,05-02-2014,42,519,71,860,93,27,53,1,6,2,9,2,0,0,0,0,0,0,0,1623,43,0,Current Loyal Customer,1623,17,Loyal
3661,1995,2n Cycle,Single,80617.0,0,0,12-10-2012,42,594,51,631,72,55,32,1,4,6,8,2,0,0,0,0,0,0,0,1435,29,0,Current Loyal Customer,1435,18,Loyal
7366,1982,Master,Single,75777.0,0,0,04-07-2013,12,712,26,538,69,13,80,1,3,6,11,1,0,1,1,0,0,0,1,1438,42,2,Current Loyal Customer,1438,20,Loyal
10870,1967,Graduation,Married,61223.0,0,1,13-06-2013,46,709,43,182,42,118,247,2,9,3,4,5,0,0,0,0,0,0,0,1341,57,0,Current Loyal Customer,1341,16,Loyal
8235,1956,Master,Together,69245.0,0,1,24-01-2014,8,428,30,214,80,30,61,2,6,5,10,3,0,0,0,0,0,0,0,843,68,0,Current Loyal Customer,843,21,Loyal
